type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62
JapS-AQ4_chokichoki_000238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JapS-AQ4_chokichoki_000239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JapS-AQ4_chokichoki_000240,0.46763214,0.45802507,0.45209712,0.44967997,0.44565973,0.46349484,0.47683126,0.48808503,0.49748024,0.47562912,0.4882902,0.49885377,0.507266,0.48417932,0.4964067,0.50543016,0.5125348,0.49048406,0.50158715,0.5089406,0.5144502,0.7455092,0.7505248,0.7589738,0.76610744,0.76838684,0.7341236,0.7334875,0.732153,0.73167676,0.72659504,0.72751784,0.7260703,0.7248185,0.7259206,0.7287513,0.72878444,0.72757816,0.7302782,0.7321719,0.7338575,0.7364605,-1.4947088e-07,-0.010619758,-0.01803582,-0.022941398,-0.02911859,-0.029132081,-0.038443357,-0.045727074,-0.05058846,-0.027048098,-0.03458963,-0.040068984,-0.04604051,-0.024054633,-0.031366173,-0.03435416,-0.037504207,-0.021425525,-0.02738992,-0.028041417,-0.029377656
JapS-AQ4_chokichoki_000241,0.439879,0.45566916,0.47247,0.4840917,0.49366927,0.47147512,0.4834284,0.49175316,0.49875826,0.46348867,0.4763393,0.48573533,0.49424493,0.45427626,0.4652156,0.4730084,0.48007932,0.4437723,0.4512317,0.4567231,0.46181017,0.7764906,0.7704193,0.7549169,0.7427167,0.73474383,0.75173473,0.7553375,0.75890154,0.7621745,0.75304544,0.75457644,0.7580456,0.76216286,0.7547606,0.7559085,0.75873005,0.7613157,0.7572871,0.75607055,0.7568933,0.7569308,9.185913e-08,-0.0033405288,-0.004453571,-0.0055274037,-0.007218405,-0.0023737526,-0.0062555172,-0.010043548,-0.012878629,-0.0035363417,-0.00643019,-0.009533018,-0.012567154,-0.0054317,-0.0096916845,-0.011464071,-0.0128807,-0.0075390036,-0.011127997,-0.011635678,-0.012249549
JapS-AQ4_chokichoki_000242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JapS-AQ4_chokichoki_000243,0.3825143,0.37545645,0.363354,0.3533459,0.34709948,0.3488465,0.33532014,0.32547957,0.31719738,0.34767234,0.3355895,0.3287415,0.32274765,0.34818926,0.33701327,0.3310538,0.32594255,0.3499762,0.34047642,0.3352021,0.3308573,0.84180677,0.85907507,0.88564324,0.9053391,0.9197103,0.9060604,0.9369631,0.9560469,0.9715536,0.9052286,0.9320704,0.949235,0.9644649,0.90256935,0.92765945,0.9446726,0.9589049,0.8993049,0.9219969,0.9361589,0.9462206,8.615101e-08,-0.006969804,-0.0093610715,-0.010884567,-0.011735112,-0.0053856135,-0.009872324,-0.013693352,-0.016096897,-0.004209176,-0.0078116055,-0.010538888,-0.012072697,-0.003811203,-0.0064995964,-0.0064693457,-0.0058744103,-0.0043393653,-0.0055668126,-0.0042713536,-0.0027346497
JapS-AQ4_chokichoki_000244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JapS-AQ4_chokichoki_000245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JapS-AQ4_chokichoki_000246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JapS-AQ4_chokichoki_000247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JapS-AQ4_chokichoki_000248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JapS-AQ4_gorogoro_000000,0.4739125,0.4778038,0.47889775,0.482622,0.49101636,0.4602872,0.48296565,0.49863663,0.51038694,0.45312035,0.48051617,0.4985475,0.510599,0.45251557,0.47832045,0.49548614,0.50550467,0.45673943,0.47534624,0.48889664,0.49756077,0.8604474,0.83381164,0.81127506,0.802444,0.8089432,0.84062827,0.86405534,0.87532973,0.8840188,0.87030923,0.8896563,0.8939942,0.89528555,0.89285827,0.9087441,0.9090975,0.90602636,0.9089841,0.92033255,0.919549,0.9137931,1.6424136e-07,-0.010788299,-0.021303777,-0.02958047,-0.037877288,-0.031970005,-0.04056886,-0.04438712,-0.04637126,-0.030531546,-0.03739846,-0.03712845,-0.037982736,-0.028405491,-0.033994738,-0.031361457,-0.029796682,-0.026846228,-0.030347705,-0.028008696,-0.026691716
JapS-AQ4_gorogoro_000001,0.47528479,0.4779823,0.4779026,0.47894394,0.4815115,0.46335605,0.4886042,0.5042597,0.5167145,0.46098965,0.48717043,0.50423694,0.51844937,0.46123433,0.4864014,0.50252295,0.5151726,0.46428135,0.48173332,0.4948909,0.5054818,0.8676336,0.84140956,0.8207855,0.81289715,0.8202537,0.8519106,0.87074727,0.8789706,0.8815331,0.8810064,0.8977803,0.9005444,0.8984189,0.9023022,0.9143004,0.9127583,0.9073682,0.9170495,0.9270424,0.922705,0.9163735,-2.1310437e-07,-0.012035723,-0.020780299,-0.027590971,-0.034996506,-0.027843691,-0.039364673,-0.046038993,-0.048779912,-0.025218112,-0.034867153,-0.03784522,-0.03917623,-0.022234965,-0.030434098,-0.030745374,-0.029820234,-0.020171165,-0.026555218,-0.025738701,-0.023870362
JapS-AQ4_gorogoro_000002,0.51307786,0.5044275,0.4987972,0.48997527,0.4823582,0.52299076,0.5006594,0.48386207,0.47182387,0.5300305,0.5028502,0.4836947,0.47136024,0.531169,0.5076091,0.4901747,0.47847575,0.52911806,0.51412946,0.5020046,0.4927502,0.76698154,0.74410826,0.7276779,0.7240872,0.73200554,0.7231551,0.7278641,0.73649186,0.74393445,0.74844885,0.75666654,0.7647162,0.7689276,0.77432877,0.7830419,0.786424,0.78431326,0.79747486,0.8096963,0.8102066,0.8048853,1.1309637e-07,-0.005262118,-0.012029263,-0.01734736,-0.02371738,-0.028634448,-0.037277218,-0.040712826,-0.04243951,-0.03011273,-0.037875902,-0.03919745,-0.04105435,-0.03044077,-0.03659896,-0.03655911,-0.037220616,-0.030829892,-0.03528113,-0.035047676,-0.035632294
JapS-AQ4_gorogoro_000003,0.51562184,0.5125106,0.50795597,0.5004553,0.49437043,0.5344122,0.5154023,0.5005265,0.48810214,0.5398732,0.516187,0.497266,0.48344064,0.53993857,0.51927006,0.5026302,0.49040502,0.536532,0.5236612,0.5116972,0.502805,0.75342196,0.7249164,0.7026866,0.6933916,0.6885589,0.6908592,0.6871328,0.69344074,0.7000888,0.7161429,0.7164222,0.72107524,0.7240872,0.7424765,0.74394876,0.74479526,0.74570465,0.7679493,0.77093625,0.7700554,0.76791036,-1.4607618e-07,-0.009371172,-0.016975252,-0.023982933,-0.03116113,-0.016144685,-0.026200684,-0.032489162,-0.03536604,-0.016493214,-0.025782665,-0.029716777,-0.031534728,-0.017506197,-0.026997717,-0.028284874,-0.027638411,-0.019128956,-0.025792293,-0.02522386,-0.0235958
JapS-AQ4_gorogoro_000004,0.5296227,0.5256194,0.520438,0.51024646,0.5006076,0.54303706,0.52345455,0.5084747,0.49614683,0.5468082,0.52427864,0.5058033,0.4916692,0.54563403,0.52662975,0.51054746,0.49816757,0.5413039,0.52799934,0.5164778,0.507304,0.7309016,0.7006526,0.6802569,0.67541206,0.67796385,0.6759498,0.67213756,0.677171,0.6817131,0.7019657,0.70049554,0.7029164,0.70389885,0.7288814,0.727604,0.72736835,0.72755915,0.75319606,0.75471526,0.75301504,0.7506943,-1.4632258e-07,-0.008848497,-0.016525952,-0.02388859,-0.031785816,-0.016585447,-0.027009742,-0.033794295,-0.037231915,-0.0178902,-0.027686143,-0.03180355,-0.033785082,-0.019810133,-0.029748045,-0.031140834,-0.030462056,-0.022311402,-0.029264253,-0.02874674,-0.027244324
JapS-AQ4_gorogoro_000005,0.53737617,0.53354865,0.528771,0.5193415,0.5100139,0.5520801,0.53344065,0.51900446,0.5072499,0.555539,0.53329813,0.51480246,0.5011754,0.55375475,0.5352774,0.5190087,0.50690484,0.5486631,0.5341882,0.5228005,0.514364,0.7226671,0.69092184,0.66826105,0.6602934,0.6601964,0.66251475,0.6539046,0.65487826,0.6587462,0.6869255,0.6835786,0.68394595,0.68530935,0.71345454,0.711279,0.70862883,0.7083787,0.73775053,0.73862416,0.73504925,0.7320752,-1.4118345e-07,-0.0074450136,-0.014071838,-0.020586358,-0.027737502,-0.014370194,-0.023779124,-0.030100284,-0.033461373,-0.016021002,-0.024639955,-0.028115783,-0.029848175,-0.01828166,-0.027201887,-0.02854225,-0.028183011,-0.021025797,-0.027732948,-0.027625602,-0.02653102
JapS-AQ4_gorogoro_000006,0.5422288,0.5422462,0.5420777,0.5378093,0.53080994,0.5681097,0.55218124,0.53796417,0.5253671,0.5706132,0.551216,0.53307337,0.5183223,0.5676374,0.55019206,0.5336705,0.52042705,0.5609804,0.54720485,0.53620386,0.52764493,0.7182962,0.6768656,0.64848036,0.6314324,0.61935467,0.6462929,0.628058,0.6219832,0.6208352,0.66706276,0.6540303,0.6488918,0.6476213,0.69065213,0.6802428,0.6733997,0.67171925,0.71331537,0.7059425,0.69953233,0.6964184,-1.3168162e-07,-0.005709049,-0.010938983,-0.016281985,-0.022295179,-0.01014473,-0.019339629,-0.026812503,-0.031241857,-0.012115217,-0.020450976,-0.025379954,-0.028373357,-0.014804077,-0.023754723,-0.026423447,-0.027135866,-0.017794272,-0.025725564,-0.027108483,-0.026904212
JapS-AQ4_gorogoro_000007,0.54768103,0.54679674,0.5465113,0.5410919,0.5333443,0.57009,0.5536558,0.5384304,0.52555954,0.5714062,0.55091506,0.5319481,0.51790327,0.56736505,0.55032265,0.53297436,0.52008295,0.5604388,0.54752475,0.53579843,0.52742064,0.70018667,0.6678982,0.6431576,0.6284696,0.61766547,0.64149827,0.6244981,0.62034744,0.62011045,0.66427064,0.6536044,0.6499206,0.6490642,0.68926805,0.6808371,0.67494273,0.6727998,0.7119346,0.70676047,0.7018457,0.6988664,-1.6969977e-07,-0.006767718,-0.0127904685,-0.01855763,-0.02502075,-0.014424273,-0.024418758,-0.031581238,-0.035556227,-0.016370922,-0.025301615,-0.029141113,-0.031270638,-0.018902684,-0.028479833,-0.029979171,-0.029767165,-0.021760345,-0.02988939,-0.030200781,-0.029198136
JapS-AQ4_gorogoro_000008,0.55731475,0.556041,0.5556119,0.5528587,0.54732966,0.58055174,0.565332,0.55203545,0.5398481,0.5829901,0.5617983,0.5434523,0.52926856,0.57992977,0.5607406,0.5445701,0.5320246,0.5734991,0.55829585,0.5470659,0.53872997,0.69640636,0.6572444,0.6289837,0.6112985,0.5971447,0.6217272,0.6026551,0.59542614,0.59134626,0.6426845,0.63043725,0.6253724,0.6229528,0.6664217,0.6578762,0.6512122,0.6483856,0.6892691,0.6836654,0.6787821,0.67574453,-1.4552397e-07,-0.005322578,-0.010467257,-0.015602945,-0.021407759,-0.010647682,-0.019689817,-0.026774207,-0.03092557,-0.0127799,-0.021300755,-0.025518129,-0.027778296,-0.015544919,-0.024401948,-0.026088975,-0.026075915,-0.018615665,-0.026072085,-0.02650621,-0.025616074
JapS-AQ4_gorogoro_000009,0.5688559,0.56580585,0.5635952,0.5587329,0.5518653,0.58337075,0.5713917,0.5596063,0.54876107,0.5853652,0.56485796,0.5480345,0.53513795,0.5820919,0.56337684,0.5484981,0.5365082,0.5760917,0.561365,0.54980135,0.54046345,0.6859143,0.65159506,0.6237672,0.6052065,0.5895253,0.61953604,0.5961238,0.58625424,0.5792077,0.6401587,0.62420565,0.61829305,0.6143883,0.66369337,0.6530218,0.6462228,0.64055645,0.6857888,0.68173486,0.6772916,0.6721702,-1.356211e-07,-0.004562422,-0.010051702,-0.015384961,-0.021505427,-0.014386275,-0.024389047,-0.03151826,-0.03596055,-0.01732917,-0.026267845,-0.02984987,-0.03247937,-0.02073434,-0.030413534,-0.03198854,-0.032636147,-0.02424785,-0.0329864,-0.034112096,-0.034266174
JapS-AQ4_gorogoro_000010,0.57358754,0.570417,0.5692958,0.5650262,0.55903125,0.5870788,0.57661945,0.56740946,0.557524,0.58957124,0.5730351,0.5575537,0.5442639,0.5871743,0.57207894,0.55791014,0.545604,0.5815399,0.56728524,0.5553551,0.5456518,0.68099415,0.6477729,0.620509,0.60227925,0.5874219,0.61746716,0.5959329,0.58428013,0.57406765,0.6382203,0.6239594,0.61815345,0.61328346,0.6625813,0.65393937,0.6490912,0.644149,0.68554145,0.68305564,0.6800592,0.67591065,-1.17239374e-07,-0.004471555,-0.0096153375,-0.014743838,-0.02064,-0.013370077,-0.02409161,-0.032143876,-0.03728658,-0.017104637,-0.027255498,-0.031826306,-0.034895997,-0.021396408,-0.032484367,-0.034457,-0.03505495,-0.025820417,-0.035667054,-0.03695432,-0.037092537
JapS-AQ4_gorogoro_000011,0.5707263,0.5684203,0.57196015,0.5717296,0.5664584,0.5884708,0.5914376,0.5912953,0.58967555,0.5916951,0.5914712,0.5819637,0.5726888,0.590805,0.5907881,0.5820316,0.5731687,0.58728033,0.5879454,0.58232355,0.5767263,0.6879601,0.65622276,0.6255469,0.60010356,0.57825917,0.6383207,0.6185613,0.60417557,0.5899896,0.6582122,0.64713675,0.6414112,0.6378751,0.6810324,0.6768968,0.67308533,0.6712875,0.70330167,0.7053885,0.7049145,0.70454925,-4.3430365e-08,-0.0064605675,-0.011496277,-0.016224867,-0.02153822,-0.014687522,-0.023421165,-0.029281784,-0.033809107,-0.017327579,-0.028113877,-0.032328617,-0.03482239,-0.02042056,-0.03212911,-0.03405452,-0.034142725,-0.023739753,-0.03425362,-0.03618881,-0.03652708
JapS-AQ4_gorogoro_000012,0.57909864,0.5739077,0.5769156,0.57693356,0.57407403,0.5883583,0.5982219,0.6030743,0.607149,0.5921072,0.6010325,0.6006032,0.59747356,0.5912477,0.5983416,0.59743625,0.5945914,0.5873414,0.592041,0.59123194,0.5890957,0.68237054,0.65488625,0.628925,0.6072615,0.58615625,0.6421657,0.62806547,0.618074,0.6079551,0.6654497,0.66226006,0.6614897,0.66013795,0.6889528,0.6927241,0.6972018,0.69888586,0.70983917,0.7203402,0.7294251,0.73577267,3.8567144e-08,-0.008008388,-0.01384355,-0.019080848,-0.025236957,-0.017984388,-0.02598034,-0.031357083,-0.035759374,-0.02010833,-0.030949358,-0.03628467,-0.03962455,-0.0223761,-0.035449184,-0.039998583,-0.041975047,-0.024648806,-0.03773432,-0.04164125,-0.043446127
JapS-AQ4_gorogoro_000013,0.5843628,0.5807021,0.58466804,0.5853881,0.5830135,0.59602547,0.608424,0.6158904,0.6228825,0.59879756,0.6080739,0.60997945,0.61011094,0.5971918,0.6041954,0.6058982,0.60671514,0.59249264,0.59792745,0.600149,0.60125273,0.6905506,0.66073436,0.6355276,0.615059,0.59442276,0.6555972,0.641262,0.6311974,0.622016,0.6796334,0.6793715,0.6794958,0.678719,0.7023402,0.70950586,0.7141194,0.71683824,0.72168213,0.7368785,0.74946547,0.7607808,6.72685e-08,-0.008432157,-0.014654591,-0.020148331,-0.026478007,-0.020059694,-0.027874393,-0.032750424,-0.036857408,-0.021892225,-0.032714356,-0.037875988,-0.041200064,-0.023708316,-0.036956493,-0.04169936,-0.043821458,-0.025548235,-0.038683902,-0.04256863,-0.044342816
JapS-AQ4_gorogoro_000014,0.5887039,0.58652,0.5925896,0.59495544,0.59334433,0.6038335,0.620068,0.6293396,0.6386962,0.6048844,0.61454046,0.6204289,0.6264715,0.60170376,0.60909444,0.6142198,0.6191604,0.5963205,0.60204387,0.6047261,0.6072852,0.70782846,0.677193,0.6489366,0.62868875,0.6072021,0.6715749,0.6603074,0.65269583,0.646868,0.69756085,0.6987578,0.7021548,0.7062022,0.7213491,0.7285577,0.7382036,0.7473941,0.74142593,0.7574219,0.7724891,0.7864527,8.322033e-08,-0.008545056,-0.014130181,-0.018744644,-0.024082545,-0.020486161,-0.02640057,-0.029602015,-0.03275198,-0.021477245,-0.02831243,-0.0314124,-0.034532096,-0.022337457,-0.03196323,-0.035170842,-0.037476677,-0.023394162,-0.034009438,-0.03679319,-0.03843692
JapS-AQ4_gorogoro_000015,0.5909619,0.5887992,0.59539455,0.5998265,0.60093194,0.6088013,0.62822974,0.6398724,0.6509713,0.6096321,0.6225672,0.6323263,0.6413017,0.6057339,0.61683816,0.62488836,0.6317836,0.5990835,0.60599697,0.60949785,0.61239004,0.72244203,0.6910597,0.6630439,0.64282346,0.6205435,0.6882568,0.67955446,0.67395556,0.6709086,0.7157169,0.7186448,0.7235219,0.72960836,0.7398672,0.7503125,0.7624433,0.77350986,0.7588018,0.77838445,0.79450816,0.8085355,1.2459326e-07,-0.010182732,-0.016730433,-0.022079838,-0.02817565,-0.02256649,-0.029618014,-0.03351097,-0.03703876,-0.023376971,-0.03082221,-0.034838382,-0.038800985,-0.024215916,-0.034793515,-0.03907987,-0.042242333,-0.025340494,-0.03730559,-0.040915202,-0.043112572
JapS-AQ4_gorogoro_000016,0.5758946,0.57699066,0.5857826,0.5928141,0.5997661,0.6029274,0.62749434,0.6419176,0.6546029,0.6005622,0.61945415,0.63202375,0.64211416,0.59360254,0.610468,0.6214845,0.6303725,0.5839878,0.5926815,0.59770435,0.6020009,0.7382509,0.7060124,0.6822297,0.66552997,0.6488957,0.718182,0.7214977,0.72480464,0.7292655,0.74657166,0.7635548,0.7787891,0.79268974,0.7690865,0.7941704,0.8128086,0.82865345,0.78424066,0.8132242,0.8332948,0.84948814,1.5637262e-07,-0.01176417,-0.01935613,-0.02555433,-0.032546215,-0.024485998,-0.033379972,-0.03857936,-0.042432554,-0.025244078,-0.03410248,-0.038925983,-0.04298791,-0.026263837,-0.037894223,-0.042783238,-0.04591801,-0.027610848,-0.03975185,-0.04293447,-0.04452502
JapS-AQ4_gorogoro_000017,0.57373387,0.57790923,0.5865191,0.5948603,0.60163254,0.60252464,0.626345,0.6412349,0.6540751,0.5997772,0.61886656,0.6306756,0.6405458,0.59302896,0.6101162,0.62085915,0.6298534,0.5840379,0.5949669,0.6016538,0.60788393,0.73326576,0.70153993,0.6807584,0.6678325,0.6516241,0.7179993,0.72101575,0.7246286,0.72925645,0.7473123,0.7630618,0.77819955,0.79242796,0.7708358,0.79380506,0.81254643,0.8281399,0.7895533,0.8214959,0.8439326,0.8634148,1.5896492e-07,-0.011267736,-0.019856641,-0.027149834,-0.035020944,-0.0238834,-0.031759605,-0.03598573,-0.039207976,-0.024490679,-0.031027224,-0.034169912,-0.037457805,-0.025438517,-0.033890594,-0.037332475,-0.04005091,-0.026995502,-0.035600994,-0.038318317,-0.04025605
JapS-AQ4_gorogoro_000018,0.54821825,0.54976577,0.5572761,0.5634812,0.568566,0.5715219,0.5948453,0.6076376,0.6184899,0.5687709,0.5870086,0.5974482,0.6053216,0.56181866,0.5783146,0.5875427,0.59555376,0.5525734,0.55969965,0.5646546,0.5696225,0.72769964,0.7007631,0.67985785,0.66557467,0.6505618,0.71162874,0.71296656,0.7158865,0.7200125,0.7402088,0.7568496,0.7700823,0.78330815,0.76412946,0.78998214,0.8068657,0.82167,0.78239065,0.81580925,0.83770573,0.85624415,5.7500262e-08,-0.010282157,-0.018850002,-0.026434263,-0.034803912,-0.024154866,-0.031941026,-0.0361646,-0.039322272,-0.025046855,-0.031088052,-0.03405098,-0.037286863,-0.026084078,-0.0340783,-0.037396062,-0.04021007,-0.027550828,-0.035781566,-0.038049195,-0.039655153
JapS-AQ4_gorogoro_000019,0.52298504,0.5251958,0.53304553,0.5379801,0.53977734,0.54550135,0.56674457,0.5789558,0.5902502,0.5428822,0.55948335,0.5683492,0.5755582,0.53599954,0.5505287,0.55895925,0.56643647,0.527041,0.53463495,0.5391303,0.5439962,0.7183262,0.6893094,0.66801924,0.6523007,0.6342462,0.69937557,0.69736814,0.6982419,0.70105976,0.727149,0.7367167,0.7466475,0.7572693,0.75059485,0.7706293,0.7863391,0.7997227,0.769292,0.80035174,0.821399,0.83931494,2.992358e-08,-0.009615278,-0.017839517,-0.025288008,-0.03381591,-0.023620602,-0.030980622,-0.03527678,-0.03892789,-0.024685353,-0.030734533,-0.033878677,-0.037564233,-0.025765486,-0.033712104,-0.03736052,-0.040622454,-0.027247889,-0.035038747,-0.037641227,-0.039921172
JapS-AQ4_gorogoro_000020,0.4999145,0.50390714,0.5125651,0.51592255,0.51389384,0.5200359,0.5395005,0.55041856,0.5599546,0.51754314,0.5311401,0.5383585,0.54342294,0.5112544,0.5219141,0.5294919,0.5353776,0.5036508,0.5079763,0.5112318,0.51427567,0.70532036,0.6762721,0.65207815,0.6333883,0.61573726,0.68109757,0.67638874,0.6746938,0.67588484,0.70925546,0.71458924,0.7215987,0.7318036,0.73289317,0.74883014,0.7618723,0.77471256,0.75170434,0.78133905,0.8025414,0.82151407,1.766638e-08,-0.0066685616,-0.0121270325,-0.017137613,-0.02310386,-0.018280422,-0.022627737,-0.0245342,-0.02668296,-0.019516798,-0.023111157,-0.024567168,-0.027264806,-0.020687414,-0.027731637,-0.03134696,-0.0346025,-0.021924594,-0.030212514,-0.03361388,-0.03635953
JapS-AQ4_gorogoro_000021,0.48187822,0.48764753,0.49428642,0.49499375,0.49019226,0.49518722,0.50858814,0.5172904,0.52566236,0.4936469,0.50104815,0.5040035,0.5069897,0.49015018,0.4943825,0.4976293,0.5008487,0.48635647,0.4870084,0.4885239,0.49022904,0.69784284,0.6706356,0.6446964,0.6231991,0.60551226,0.66647553,0.6564393,0.6500301,0.6490571,0.6944952,0.6955892,0.70012265,0.7088022,0.7199105,0.729364,0.7395822,0.75112844,0.74177325,0.7606383,0.77551657,0.7902767,-4.7590824e-08,-0.0046768878,-0.009189593,-0.013675931,-0.018901253,-0.0143370675,-0.018183535,-0.020246748,-0.022369621,-0.015675126,-0.01852977,-0.019388808,-0.021577818,-0.01680729,-0.022917405,-0.02532906,-0.027482344,-0.017973296,-0.024181463,-0.025968632,-0.027625462
JapS-AQ4_gorogoro_000022,0.4795076,0.48354825,0.4908365,0.49216014,0.48846236,0.4933611,0.5069521,0.516021,0.5251546,0.4926644,0.501168,0.5055101,0.5099463,0.48868573,0.494363,0.49766,0.5006426,0.48305047,0.4853706,0.48590317,0.48650876,0.6975597,0.66977644,0.6426769,0.62099534,0.6027034,0.6655174,0.6562091,0.6507854,0.6491291,0.69359094,0.6958945,0.7028027,0.71189666,0.7178814,0.72818446,0.7406211,0.7539823,0.7385559,0.75842047,0.7751871,0.7903641,5.8217076e-08,-0.0066701327,-0.01071994,-0.013999059,-0.017960306,-0.016353576,-0.019603971,-0.021200525,-0.023248164,-0.016853876,-0.020032901,-0.0215017,-0.023745243,-0.017015805,-0.023635842,-0.026694348,-0.029085627,-0.017214991,-0.02521266,-0.02760303,-0.029257778
JapS-AQ4_gorogoro_000023,0.48122796,0.48409688,0.49032685,0.49136513,0.4881562,0.4930038,0.5067272,0.51596695,0.52509177,0.4924066,0.5008511,0.50499934,0.509494,0.48874053,0.4936995,0.49670717,0.49980006,0.48346388,0.4844623,0.48464367,0.48524287,0.69702345,0.6694284,0.643037,0.6220938,0.6034023,0.6656609,0.6568795,0.6515382,0.64962,0.69426936,0.6978073,0.705336,0.71434706,0.71863455,0.72942024,0.7414091,0.7545473,0.73905843,0.75897443,0.7759611,0.7916508,6.348399e-08,-0.0062120077,-0.010427475,-0.013887623,-0.018030688,-0.016814591,-0.019909732,-0.021201288,-0.023027416,-0.017452044,-0.020486254,-0.021609329,-0.023663478,-0.017632991,-0.024112165,-0.026938794,-0.029267367,-0.017795207,-0.0256399,-0.027937703,-0.029584952
JapS-AQ4_gorogoro_000024,0.4714124,0.47313997,0.47633663,0.47434664,0.47196177,0.4834231,0.48855007,0.4856927,0.48065618,0.48169938,0.4845929,0.47824627,0.47130898,0.47784847,0.47649089,0.4706321,0.46548456,0.47157058,0.46946564,0.46568483,0.46192926,0.6810235,0.65232116,0.6242451,0.6066065,0.5924359,0.6501008,0.64506835,0.6417024,0.63772213,0.67826027,0.68075836,0.68331367,0.68548125,0.70200926,0.71396697,0.72625005,0.73642755,0.72070587,0.7399456,0.75627697,0.7708549,-6.527382e-08,-0.011566829,-0.021188058,-0.029595694,-0.038516138,-0.02755924,-0.04017181,-0.04907332,-0.054524068,-0.02752264,-0.0411372,-0.047981437,-0.05217967,-0.02741634,-0.04137362,-0.04622788,-0.048148584,-0.027669454,-0.039702095,-0.043246724,-0.04483862
JapS-AQ4_gorogoro_000025,0.46268708,0.4616651,0.45990744,0.45414656,0.45019588,0.47039005,0.46620607,0.45716608,0.4467307,0.46768335,0.4562825,0.4410171,0.4269307,0.46348146,0.45405132,0.44049028,0.42877528,0.45700234,0.44928685,0.44043618,0.4323569,0.66726255,0.6391131,0.61436075,0.59808856,0.5855116,0.6342704,0.61830455,0.6039916,0.59087366,0.6603411,0.6562188,0.6493661,0.6421033,0.68538684,0.6877211,0.69018096,0.6895767,0.70548093,0.718881,0.731879,0.7422459,-1.9884963e-07,-0.009763608,-0.019671133,-0.02928972,-0.039860487,-0.026143756,-0.039901666,-0.049746897,-0.055192478,-0.0277037,-0.043193497,-0.05060064,-0.05433803,-0.028985556,-0.044938136,-0.049267635,-0.049789418,-0.030528102,-0.044638738,-0.04729276,-0.047110155
JapS-AQ4_gorogoro_000026,0.4520889,0.45675737,0.46246603,0.46238655,0.46143323,0.4719092,0.46747723,0.4615832,0.45467255,0.47323892,0.4534541,0.44127473,0.43069,0.4693209,0.4460249,0.42917663,0.4152568,0.46244347,0.44788736,0.4378146,0.4286887,0.67817664,0.6602091,0.6410962,0.6264362,0.61175513,0.6303648,0.60142887,0.58352864,0.5695838,0.640855,0.6206032,0.6009314,0.5862977,0.6559512,0.6514568,0.6422264,0.63798505,0.67165536,0.6773641,0.6855702,0.6943253,-8.268309e-08,-0.004812794,-0.007954533,-0.010710973,-0.0145818945,-0.017127715,-0.022864627,-0.025577256,-0.027305713,-0.01851243,-0.025938245,-0.030520206,-0.0340012,-0.019491894,-0.031522263,-0.037955638,-0.040819872,-0.02005833,-0.033994433,-0.039673388,-0.041834917
